"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
64893,9/30/2025 0:00:00,19121,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,521800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21374505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202440,202440,50280742,0,-202440,-202440,0,0,0,0,0,15509201,0,624837,624837,0,0,0,0,0,0,0,73153053,422397,422397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73153053,0,0,202440,43,17099030,2147600,7,828943,0,2,164565,0,0,0,0,1,363278,0,18455816,2147600,6,504433,240000,0,0,0,0,0,0,88,10148428,2155000,10652861,2395000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,29108677,4542600,10735491,66303757,66303757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50775
64896,9/30/2025 0:00:00,19124,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,640518062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140055777,0,0,0,0,0,0,0,208833370,0,0,0,0,0,0,0,0,7381839,7381839,750007381,0,-7381839,-7381839,0,0,0,0,0,48346002,0,14858176,14858176,0,0,0,0,0,0,0,1492551302,7476337,7476337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492551302,0,0,7381839,1121,185919292,23184409,855,58024242,7741162,35,6083069,600000,31,3029297,88125,640,26424205,6208474,279480105,37822170,1336,74979096,23588668,0,0,0,0,0,0,1686,54040874,32576918,129019970,56165586,1,7569,0,0,0,0,0,0,0,0,0,0,7569,0,5705,408507644,93987756,91066143,1247105290,1247105290,0,0,0,1868,12441099,1,229703,0,0,0,0,0,0,0,0,0,1,110675218,741,0,0,112724,0,0,0,35925811,0,1362806
64913,9/30/2025 0:00:00,19141,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,36715406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74447756,0,0,0,0,0,0,0,30106506,0,0,0,0,0,0,0,0,3116190,3116190,293811654,0,-3116190,-3116190,0,0,0,0,0,10890166,0,2972060,2972060,0,0,0,0,0,0,0,415060883,-144130,-144130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415060883,0,0,3116190,254,71814028,4562149,171,18998523,740000,79,26101217,0,45,17460694,932600,0,0,0,134374462,6234749,400,27440623,5706997,0,0,0,582,30558497,6400,0,0,0,57999120,5713397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,192373582,11948146,69762549,343401026,343401026,0,0,0,0,0,6,2885899,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28878716,0,80963
64917,9/30/2025 0:00:00,19145,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13645,13645,1430996,0,-13645,-13645,0,0,0,0,0,143595,0,35931,35931,0,0,0,0,0,0,0,4312104,22286,22286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4312104,0,0,13645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665259,3665259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64920,9/30/2025 0:00:00,19148,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,10073907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108527912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417486,2417486,176826840,0,-2417486,-2417486,0,0,0,0,0,7454864,0,1909291,1909291,0,0,0,0,0,0,0,228238982,-508195,-508195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228238982,0,0,2417486,218,35122799,7220800,234,22627312,4317325,0,0,0,0,0,0,8,600010,0,58350121,11538125,177,5044589,1221100,0,0,0,0,0,0,256,7321704,4526804,12366293,5747904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,70716414,17286029,0,195935685,200870685,4935000,0,0,0,0,68,13513293,0,0,68,13513293,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64932,9/30/2025 0:00:00,19160,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,63982121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57147980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558019,558019,102712253,0,-558019,-558019,0,0,0,0,0,6580089,0,1967444,1967444,0,0,0,0,0,0,0,240573497,1409425,1409425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240573497,0,0,558019,185,23801999,2950624,113,5396142,275000,0,0,0,0,0,0,0,0,0,29198141,3225624,304,12420650,1249121,0,0,0,0,0,0,160,4503501,1420520,16924151,2669641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,46122292,5895265,5924902,218229227,218229227,0,5641,3073749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64938,9/30/2025 0:00:00,19166,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,12601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14442,14442,589698,0,-14442,-14442,0,0,0,0,0,7056,0,5720,5720,0,0,0,0,0,0,0,616656,-8722,-8722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616656,0,0,14442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548354,548354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64939,9/30/2025 0:00:00,19167,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,72091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73147,73147,3504329,0,-73147,-73147,0,0,0,0,0,199818,0,87995,87995,0,0,0,0,0,0,0,11537873,14848,14848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11537873,0,0,73147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9515653,9515653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64942,9/30/2025 0:00:00,19170,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,14370563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39644828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520538,520538,43361093,0,-520538,-520538,0,0,0,0,0,2540837,0,763419,763419,0,0,0,0,0,0,0,91357440,242881,242881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91357440,0,0,520538,60,3748521,0,11,149473,0,0,0,0,5,241097,0,0,0,0,4139091,0,0,0,0,0,0,0,0,0,0,4,97713,0,97713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4236804,0,338810,80124588,80124588,0,1712,27807396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64943,9/30/2025 0:00:00,19171,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47103,47103,2232082,0,-47103,-47103,0,0,0,0,0,25807,0,25807,25807,0,0,0,0,0,0,0,3351531,-21296,-21296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3351531,0,0,47103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,286552,46402,0,0,0,286552,46402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,286552,46402,41993,2536707,2536707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64948,9/30/2025 0:00:00,19176,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,119846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6694427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46520,46520,6647907,0,-46520,-46520,0,0,0,0,0,321757,0,146546,146546,0,0,0,0,0,0,0,17592045,100026,100026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17592045,0,0,46520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14696965,14696965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64967,9/30/2025 0:00:00,19195,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93326,93326,4233007,0,-93326,-93326,0,0,0,0,0,66448,0,41338,41338,0,0,0,0,0,0,0,5478228,-51988,-51988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5478228,0,0,93326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4416371,4416371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64970,9/30/2025 0:00:00,19198,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,141151355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123700547,0,0,0,0,0,0,0,29561594,0,0,0,0,0,0,0,0,9177947,9177947,206385480,0,-9177947,-9177947,0,0,0,0,0,26995789,0,3601127,3601127,0,0,0,0,0,0,0,419488961,-5576820,-5576820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419488961,0,0,9177947,198,20370413,4424055,103,7864917,426250,0,0,0,0,0,0,0,0,0,28235330,4850305,318,14142071,5168112,0,0,0,0,0,0,628,19923885,4772108,34065956,9940220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,62301286,14790525,21793678,366972886,366972886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793194,0,0
64986,9/30/2025 0:00:00,19214,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,501109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15616113,0,0,0,0,0,0,0,1382839,0,0,0,0,0,0,0,0,89395,89395,20671513,0,-89395,-89395,0,0,0,0,0,749552,0,252533,252533,0,0,0,0,0,0,0,29628626,163138,163138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29628626,0,0,89395,11,799118,0,40,2692474,0,5,100748,0,1,17898,0,8,128657,0,3738895,0,0,0,0,2,23061,0,0,0,0,0,0,0,23061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3761956,0,227856,25035326,25035326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64991,9/30/2025 0:00:00,19219,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96043,96043,5804446,0,-96043,-96043,0,0,0,0,0,279722,0,101765,101765,0,0,0,0,0,0,0,12489900,5722,5722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12489900,0,0,96043,0,0,0,11,348879,75615,0,0,0,0,0,0,0,0,0,348879,75615,27,657190,151845,0,0,0,0,0,0,0,0,0,657190,151845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1006069,227460,538033,10290423,10290423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20955
64999,9/30/2025 0:00:00,19227,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,4160544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846992,0,0,0,0,0,0,0,19149,0,0,0,0,0,0,0,0,34733,34733,6908865,0,-34733,-34733,0,0,0,0,0,180795,0,109016,109016,0,0,0,0,0,0,0,11883424,74283,74283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11883424,0,0,34733,1,149606,0,4,918869,0,0,0,0,0,0,0,0,0,0,1068475,0,0,0,0,0,0,0,0,0,0,23,1008982,242047,1008982,242047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2077457,242047,0,11036452,11036452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65003,9/30/2025 0:00:00,19231,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,33098076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34357517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754252,754252,81712837,0,-754252,-754252,0,0,0,0,0,4880584,0,1034840,1034840,0,0,0,0,0,0,0,125731670,280588,280588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125731670,0,0,754252,220,27729474,3102320,181,11855518,1638220,3,161291,0,0,0,0,34,1105743,60615,40852026,4801155,0,0,0,0,0,0,141,6223803,2042043,51,1033743,50000,7257546,2092043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,48109572,6893198,3068491,112008484,112008484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43533
65013,9/30/2025 0:00:00,19241,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,5858182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26274571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207594,207594,30104038,0,-207594,-207594,0,0,0,0,0,7216710,0,827516,827516,0,0,0,0,0,0,0,97970596,619922,619922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97970596,0,0,207594,5,280972,0,69,2989980,0,0,0,0,15,766109,0,0,0,0,4037061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2504716,353519,0,0,0,0,0,0,31,807379,0,3312095,353519,184,7349156,353519,0,84553776,84553776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240850,0,0,30754
65039,9/30/2025 0:00:00,19267,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41036,41036,4106646,0,-41036,-41036,0,0,0,0,0,46526,0,42421,42421,0,0,0,0,0,0,0,5589245,1385,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589245,0,0,41036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314999,4314999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65040,9/30/2025 0:00:00,19268,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,787155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33939,33939,2233320,0,-33939,-33939,0,0,0,0,0,23486,0,23486,23486,0,0,0,0,0,0,0,4401544,-10453,-10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401544,0,0,33939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284839,2284839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65046,9/30/2025 0:00:00,19274,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3652171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122185,122185,11691500,0,-122185,-122185,0,0,0,0,0,832913,0,229781,229781,0,0,0,0,0,0,0,29339677,107596,107596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29339677,0,0,122185,6,566763,0,4,457159,0,0,0,0,1,44549,0,0,0,0,1068471,0,0,0,0,0,0,0,16,531082,220392,32,657812,283355,1188894,503747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2257365,503747,702361,26136107,26136107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5302
65059,9/30/2025 0:00:00,19287,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2592153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6260049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182556,182556,60723804,0,-182556,-182556,0,0,0,0,0,3775980,0,695269,695269,0,0,0,0,0,0,0,79680275,512713,512713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79680275,0,0,182556,41,15074574,0,19,2527770,0,0,0,0,68,21226567,0,0,0,0,38828911,0,0,0,0,0,0,0,0,0,0,126,15817400,1066198,15817400,1066198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,54646311,1066198,15025368,67609170,67609170,0,0,0,46,11933998,28,3487563,0,0,28,3487563,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22978
