"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
68127,9/30/2025 0:00:00,23911,0,0,0,0,1,0,37582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11416,0,0,0,11416,0,0,0,0,0,9584314,0,0,0,0,0,0,0,0,01/01/2023,0,13427405,0,0,0,0,0,0,0,0,0,0,0,2094,0,0,0,0,0,0,0,0,0,0
68135,9/30/2025 0:00:00,23976,0,0,11334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089670,0,0,0,0,0,0,0,0,,0,2204200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68137,9/30/2025 0:00:00,24276,0,7773287,2715201,0,1,0,511637,0,0,0,0,0,0,0,0,0,0,0,0,2598886,3925066,3350158,14860153,0,24734263,0,0,0,0,0,0,0,-3276222,0,170000,0,0,0,170000,0,0,0,0,0,324700637,0,0,0,0,0,0,0,0,03/01/2023,175000,361648736,0,0,0,0,0,0,0,0,0,0,0,665903,0,0,0,0,0,0,0,0,0,0
68138,9/30/2025 0:00:00,23981,0,0,836292,0,1,0,152469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52265390,0,0,0,0,0,0,0,0,01/01/2023,165335,59166071,0,0,0,0,0,0,0,0,0,0,0,9141,0,0,0,0,0,0,0,0,0,0
68144,9/30/2025 0:00:00,23921,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050733,0,0,0,0,0,0,0,0,,0,4584559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68148,9/30/2025 0:00:00,23897,0,0,574054,0,1,0,887956,0,0,0,0,0,0,0,0,0,0,0,0,1494640,3493130,2500075,0,0,7487845,0,0,0,0,0,0,0,30849,0,333850,0,0,0,333850,0,0,0,0,0,68166825,0,0,0,0,0,0,0,0,01/01/2023,768705,77020039,0,0,0,0,0,0,0,0,0,0,0,398428,0,0,0,0,0,0,0,0,0,0
68150,9/30/2025 0:00:00,1091,0,0,2658729,2193319,1,0,1058099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15145000,10118000,4207000,248000,0,29718000,0,0,0,323215,0,0,0,323215,0,0,0,0,0,183014538,0,0,0,0,0,0,0,0,01/01/2023,0,200459011,0,0,0,0,0,0,0,0,0,0,0,1205167,0,0,0,0,0,0,0,0,0,0
68153,9/30/2025 0:00:00,24046,0,175983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804452,0,0,0,0,0,0,0,0,,0,1022246,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,0,0,0
68161,9/30/2025 0:00:00,23846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061178,0,0,0,0,0,0,0,0,,0,1466539,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0
68165,9/30/2025 0:00:00,24062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577115,0,0,0,0,0,0,0,0,,0,668498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68167,9/30/2025 0:00:00,23879,0,0,366379,61604,1,0,172209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499438,250000,250000,0,0,999438,0,0,0,43754,0,0,0,43754,0,0,0,0,0,39193953,0,0,0,0,0,0,0,0,01/01/2023,70762,43155108,0,0,0,0,0,0,0,0,0,0,0,14276,0,0,0,0,0,0,0,0,0,0
68171,9/30/2025 0:00:00,23968,0,0,407789,0,1,0,230605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220701,0,0,0,220701,0,0,0,0,0,14272613,0,0,0,0,0,0,0,0,01/01/2023,25000,15685469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68172,9/30/2025 0:00:00,23852,0,0,161319,0,1,0,186203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2615000,700000,500000,0,0,3815000,0,0,0,63000,0,0,0,63000,0,0,0,0,0,33814040,0,0,0,0,0,0,0,0,01/01/2023,119745,36962255,0,0,0,0,0,0,0,0,0,0,0,129353,0,0,0,0,0,0,0,0,0,0
68173,9/30/2025 0:00:00,23901,0,0,685130,0,1,0,137778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,7500,0,0,0,0,0,20260972,0,0,0,0,0,0,0,0,Fiscal Year 2022,50000,24079978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68180,9/30/2025 0:00:00,21552,0,0,119418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6687006,0,0,0,0,0,0,0,0,,0,8329208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68181,9/30/2025 0:00:00,24587,0,0,490515,0,1,0,279594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3574000,7552000,2981000,0,0,14107000,0,0,0,130128,0,0,0,130128,0,0,0,0,0,58081989,0,0,0,0,0,0,0,0,01/01/2023,62341,65532471,0,0,0,0,0,0,0,0,0,0,0,212390,0,0,0,0,0,0,0,0,0,0
68186,9/30/2025 0:00:00,3707,0,198970320,8270734,5073056,1,0,26165706,0,0,0,0,0,0,0,0,0,0,0,0,8375278,51266670,40548244,69450528,0,169640720,0,0,0,0,0,0,0,-18607523,0,11799791,0,0,-75805,11723986,0,0,0,0,590738,2207730802,0,0,0,0,0,0,0,0,01/01/2023,303844,2510073408,0,0,0,0,0,0,0,0,0,0,0,10981358,0,0,0,0,0,0,0,0,0,0
68187,9/30/2025 0:00:00,21514,0,328401441,6156746,39150503,1,0,61872120,0,0,0,0,0,0,0,0,0,0,0,0,59324808,7941977,53673630,290084598,0,411025013,0,0,0,0,0,0,0,-25642125,0,44225000,0,0,0,44225000,0,0,0,0,2551856,5649904908,1,3581,3581,0,0,0,1,3581,01/01/2023,26314477,6244137628,0,0,0,0,0,0,0,0,0,0,0,68239831,0,0,0,0,0,0,0,0,0,0
68190,9/30/2025 0:00:00,26240,0,0,38809,0,1,0,64511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,29883920,0,0,0,0,0,0,0,0,01/01/2023,0,32935274,0,0,0,0,0,0,0,0,0,0,0,81941,0,0,0,0,0,0,0,0,0,0
68196,9/30/2025 0:00:00,22263,0,45806281,10165110,-572,1,0,6057918,0,0,0,0,0,0,0,0,0,0,0,0,243278,17325471,30844289,0,0,103230619,54817581,0,0,0,0,0,0,-763565,0,2934326,0,0,0,2934326,0,0,0,0,0,1020800091,0,0,0,0,0,0,0,0,01/01/2023,0,1163216160,0,0,0,0,0,0,0,0,0,0,0,4007184,0,5045,0,0,0,0,0,0,0,0
68203,9/30/2025 0:00:00,22223,0,355906935,18408736,18815678,1,0,61466468,3673322,0,0,0,0,3673322,0,0,0,0,0,0,63825808,65109127,83391895,213046976,23940407,449314213,0,0,0,0,0,0,0,-56797005,0,36381571,0,0,-66613,36314958,0,0,0,0,409233,5862719566,0,0,0,0,0,0,0,0,01/01/2023,4155258,6392666975,0,0,0,0,0,0,0,0,0,0,0,21067462,0,10523552,-8947,2302,6438593,0,0,0,0,0
68204,9/30/2025 0:00:00,22233,0,0,793381,0,1,0,129810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71538,0,0,0,71538,0,0,0,0,568,236016820,0,0,0,0,0,0,0,0,01/01/2023,52116,257484025,0,0,0,0,0,0,0,0,0,0,0,256614,0,0,0,0,0,0,0,0,0,0
68205,9/30/2025 0:00:00,22224,0,0,255443,0,1,0,342175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503805,3496856,7500000,3232000,0,15732661,0,0,0,42531,0,0,0,42531,0,0,0,0,0,70481236,0,0,0,0,0,0,0,0,01/01/2023,4347,82552251,0,0,0,0,0,0,0,0,0,0,0,196829,0,0,0,0,0,0,0,0,0,0
68210,9/30/2025 0:00:00,1562,0,57036641,6332646,2075576,1,0,2905480,0,0,0,0,0,0,0,0,0,0,0,0,63565374,56522574,16181290,15031354,2866813,154167405,0,0,0,0,0,0,0,805504,0,1010531,0,0,162469,1173000,0,0,0,0,162469,787919723,21,1045347,851264,0,0,0,1,25992,01/01/2023,0,857382491,0,0,0,0,0,0,0,0,0,0,0,2785614,0,0,0,0,0,0,0,0,0,0
68215,9/30/2025 0:00:00,12663,0,22277991,992525,0,1,0,6890849,172985,0,0,0,0,172985,0,0,0,0,0,0,26252619,48277058,45708289,10485209,4046250,134769425,0,0,0,0,0,0,0,-6070949,0,2758994,0,0,0,2758994,0,0,0,0,45000,732601082,0,0,0,0,0,0,0,0,04/01/2023,2020000,840954672,0,0,0,0,0,0,0,0,0,0,0,413897,0,0,722,27485,85193294,5,11287500,0,0,0
68222,9/30/2025 0:00:00,22277,0,0,313124,0,1,0,323210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448371,0,0,0,448371,0,0,0,0,0,48252981,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,62111728,0,0,0,0,0,0,0,0,0,0,0,10953,0,0,0,0,0,0,0,0,0,0
68223,9/30/2025 0:00:00,3806,0,20478457,730755,1823033,1,0,13230288,0,0,0,0,0,0,0,0,0,0,0,0,77225000,62763849,42446250,0,0,182435099,0,0,0,0,0,0,0,-274667,0,7747635,0,0,0,7747635,0,0,0,0,0,745591171,0,0,0,0,0,0,0,0,10/01/2023,5880075,893371791,0,0,0,0,0,0,0,0,0,0,0,4079887,0,0,0,0,0,0,0,0,0,0
68224,9/30/2025 0:00:00,4416,0,0,861108,0,1,0,545436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83300,0,0,0,83300,0,0,0,0,0,38287895,1,3007,0,0,0,0,1,3007,01/01/2023,200000,45206082,0,0,0,0,0,0,0,0,0,0,0,405436,0,0,0,0,0,0,0,0,0,0
68225,9/30/2025 0:00:00,731,0,0,2748931,773010,1,0,2249184,0,0,0,0,0,0,0,0,0,0,0,0,2002604,3338445,0,0,0,5341049,0,0,0,0,0,0,0,-2265,0,808030,0,0,0,808030,0,0,0,0,27934,517331878,0,0,0,0,0,0,0,0,01/01/2023,439822,566099927,0,0,0,0,0,0,0,0,0,0,0,2776758,0,0,0,0,0,0,0,0,0,0
68226,9/30/2025 0:00:00,1580,0,0,4505410,4794867,1,0,4143648,0,0,0,0,0,0,0,0,0,0,0,0,2478300,486180,0,0,0,2964480,0,0,0,0,0,0,0,-42428,0,1700000,0,0,0,1700000,0,0,0,0,0,334987328,0,0,0,14,837148,120910,0,0,04/01/2023,893492,400092675,0,0,0,0,0,0,0,0,0,0,0,2554307,0,0,0,0,0,0,0,0,0,0
68227,9/30/2025 0:00:00,12314,0,5108723,1106310,0,1,0,1215424,0,0,0,0,0,0,0,0,0,0,0,0,17196172,28219413,17113722,12965039,3319575,78813921,0,0,0,0,0,0,0,-6868241,0,808600,0,0,14554,823154,0,0,0,0,14554,242847271,0,0,0,0,0,0,0,0,01/01/2023,382513,264901970,0,0,0,0,0,0,0,0,0,0,0,994859,0,0,0,0,0,0,0,0,0,0
68228,9/30/2025 0:00:00,2642,0,83417914,17864897,4210956,1,5590,22230739,0,0,0,0,0,0,0,0,0,0,0,0,27107486,38585074,45876309,41011229,0,152580098,1004807,0,0,0,0,1004807,0,-16236137,0,6491672,0,-5590,0,6486082,0,0,0,0,0,1613136796,0,0,0,0,0,0,0,0,01/01/2023,3998055,1687900030,0,0,0,0,0,0,0,0,0,0,0,16883166,0,0,-53814,0,0,0,0,0,0,0
68229,9/30/2025 0:00:00,22347,0,0,987143,0,1,0,50772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5476000,6448000,1737000,0,0,13661000,0,0,0,-16000,0,0,0,-16000,0,0,0,0,0,99782266,0,0,0,0,0,0,0,0,01/01/2023,0,114981279,0,0,0,0,0,0,0,0,0,0,0,91582,0,0,0,0,0,0,0,0,0,0
68231,9/30/2025 0:00:00,22273,0,12000000,901338,0,1,0,446489,0,0,0,0,0,0,0,0,0,0,0,0,13995375,24938745,2020818,0,0,40954938,0,1005922,0,0,0,1005922,0,181629,0,197163,0,0,0,197163,0,0,0,0,0,89685503,0,0,0,0,0,0,0,0,01/01/2023,331286,103934614,0,0,0,0,0,0,0,0,0,0,0,311520,0,0,0,0,0,0,0,0,0,0
68239,9/30/2025 0:00:00,4185,0,467683944,23710990,11009000,1,0,26416000,0,0,0,0,1495244,1495244,0,0,0,0,0,0,26033,8027613,13826672,39255424,0,61135742,0,0,0,0,0,0,0,951504,0,11375595,0,0,0,11375595,0,0,0,0,0,2715055788,0,0,0,0,0,0,0,0,07/01/2023,0,3012503999,0,0,11797307,404170,740816,12942493,0,0,0,0,0,21198584,0,110989,0,1,559248,0,0,0,0,0
68240,9/30/2025 0:00:00,928,0,0,1596829,0,1,0,1429565,0,0,0,0,0,0,0,0,0,0,0,0,3545573,5360868,39985075,9365667,0,58257182,0,0,0,3500000,0,3500000,0,-4104489,0,318348,0,0,9283,327631,0,0,0,0,9283,232535426,0,0,0,0,0,0,0,0,01/01/2023,500000,260482557,0,0,0,0,0,0,0,0,0,0,0,1627895,0,0,0,0,0,0,0,0,0,0
68241,9/30/2025 0:00:00,2397,0,85916110,8604996,0,1,0,5373337,0,0,10814642,0,0,10814642,0,0,0,0,0,0,83910070,159356157,41446917,0,0,284713144,0,0,0,0,0,0,0,2689474,0,2188060,0,0,87447,2275507,0,0,0,0,87447,1019350276,0,0,0,0,0,0,0,0,07/01/2023,759224,1138076266,0,0,0,0,0,0,0,0,0,0,0,12860395,0,1290956,0,0,0,0,0,0,0,0
68242,9/30/2025 0:00:00,7846,0,0,931448,0,1,0,248013,0,0,0,0,0,0,0,0,0,0,0,0,14168277,30670758,10651601,4517493,77149,60085277,0,0,0,0,0,0,0,-1232025,0,113131,0,0,0,113131,0,0,0,0,0,118573188,0,0,0,0,0,0,0,0,01/01/2023,0,129436850,0,0,0,0,0,0,0,0,0,0,0,430894,0,0,0,0,0,0,0,0,0,0
68244,9/30/2025 0:00:00,1131,0,87035646,8815930,0,1,0,8102757,0,0,0,0,0,0,0,0,0,0,0,0,41922879,14693562,14226128,19195981,6450295,96488846,0,3126443,3020187,1469941,0,7616572,0,-5979608,0,4232176,0,0,0,4232176,0,0,0,0,0,1007394972,0,0,0,0,0,0,0,0,10/01/2023,4411000,1082986296,0,0,0,0,0,0,0,0,0,0,0,13153156,0,0,288243,0,0,0,0,0,0,0
68248,9/30/2025 0:00:00,2000,0,265420404,6709456,0,1,0,28922053,2122818,0,0,0,0,2122818,0,0,0,0,0,0,17467000,11740041,1251005,0,0,30458046,0,0,0,0,0,0,0,-40770,0,8664901,0,0,300089,8964990,0,0,0,0,1822081,1984900182,0,0,0,0,0,0,0,0,01/01/2023,7437246,2272746082,0,0,0,0,0,0,0,0,0,0,0,10720241,0,217972,0,0,0,0,0,0,0,0
68251,9/30/2025 0:00:00,5673,0,237252057,4952159,0,1,0,6736328,0,0,0,0,0,0,0,0,0,0,0,0,1422692,750788,149761,7535033,0,9858273,0,0,0,0,0,0,0,-1588429,0,4174345,0,0,0,4174345,0,0,0,0,0,1493110438,0,0,0,0,0,0,0,0,01/01/2023,478597,1650200304,0,0,0,0,0,0,0,0,0,0,0,2651676,0,0,0,0,0,0,0,0,0,0
68253,9/30/2025 0:00:00,22235,0,386809,471325,0,1,0,988218,0,0,0,0,0,0,0,0,0,0,0,0,392158,993332,953027,603485,250141,3192143,0,2000000,0,0,1000000,3000000,0,-156248,0,524158,0,0,564,524722,0,0,0,0,0,131633923,0,0,0,0,0,0,0,0,01/01/2023,131159,152280858,0,0,0,0,0,0,0,0,0,0,0,372477,0,0,2231,0,0,0,0,0,0,0
68254,9/30/2025 0:00:00,22238,0,0,316632,67236,1,0,218977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50829,0,0,0,50829,0,0,0,0,0,33278532,0,0,0,0,0,0,0,0,01/01/2023,153306,38461693,0,0,0,0,0,0,0,0,0,0,0,143779,0,0,0,0,0,0,0,0,0,0
68255,9/30/2025 0:00:00,22295,0,2059121,526818,245036,1,0,226355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749850,1250000,0,0,317216,2317066,0,0,0,120307,0,0,0,120307,0,0,0,0,175,83164062,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,92385650,0,0,0,0,0,0,0,0,0,0,0,232440,0,0,0,0,0,0,0,0,0,0
68256,9/30/2025 0:00:00,1451,0,126371,25471325,14248486,1,0,5542733,59819,0,0,371045,1953669,2384533,0,0,0,0,0,0,157532,1047384,16935172,116375803,0,134515891,0,0,0,0,0,0,0,-31196789,0,3065302,0,0,32158,3097460,0,0,0,0,35556,867696535,0,0,0,0,0,0,0,0,01/01/2023,756888,932114417,0,0,0,0,0,0,0,0,0,0,0,5079194,0,275150,0,0,0,0,0,0,0,0
68257,9/30/2025 0:00:00,1056,0,0,2119265,0,1,0,914122,0,0,0,0,0,0,0,0,0,0,0,0,1492327,502013,0,0,0,1994340,0,0,0,0,0,0,0,-7433,0,819000,0,0,0,819000,0,0,0,0,3872,231652851,0,0,0,0,0,0,0,0,01/01/2023,206724,252675745,0,0,0,0,0,0,0,0,0,0,0,205005,0,0,0,0,0,0,0,0,0,0
