"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
66867,9/30/2025 0:00:00,21089,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21069464,0,37127268,0,0,0,0,0,0,0,0,3000000,0,0,1498462,1498508,0,0,2750000,2670880,0,0,1223273,1104911,0,0,3973273,3775791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004181,1960784,996000,970215,0,0,0,0,499991,494255,996000,7975907,7729338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195000,0,0,0,0,1195000,0,0,7729338,996000,0,220800,0,0,116567,337367,6403083,2876231,861824,0,116567,10257705,0,0,0,0,0,2164864,0,0,0,0,0,0,0,149908,0,0,0,0,0,0,0,0,0,0,12519506,512444,0,0,512444,0,0,0,1184758,11847192,0,11847192,0,0,0,0,0,0,0,0,0,0,0,0,0
66872,9/30/2025 0:00:00,21094,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,0,0,183777216,0,245155152,0,0,0,19580379,0,0,0,0,38740000,0,0,998955,972344,0,0,0,0,0,0,1496879,1425777,0,0,1496879,1425777,0,0,24767904,24407940,0,0,9717602,9412234,0,0,34485506,33820174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593019,3593819,0,0,966001,966384,0,0,0,0,0,41540360,40778498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40778497,0,0,2328300,0,1441815,1108121,4878236,26972132,10207766,5485598,1883116,1108121,45656733,0,0,0,0,0,3919195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77890407,1738019,0,0,1738019,0,0,0,9485832,70142594,0,70142594,0,25367836,19769138,5598698,0,0,40778498,1632375,37959803,1186320,0,0,0
66877,9/30/2025 0:00:00,21099,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737000,1737000,0,0,1737000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160000,6605665,5454000,0,0,17219665,0,0,0,1737000,0,0,0,0,100000,100000,5904000,7350665,5702000,0,100000,19056665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363792,61998,0,0,61998,0,0,0,319869,4105921,0,4105921,0,0,0,0,0,0,0,0,0,0,0,0,0
66878,9/30/2025 0:00:00,21100,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996000,2490000,996000,498000,0,4980000,0,0,0,0,0,0,0,0,222607,222607,996000,2490000,996000,498000,222607,5202607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3167624,118976,0,0,118976,0,0,0,258987,3027613,0,3027613,0,0,0,0,0,0,0,0,0,0,0,0,0
66886,9/30/2025 0:00:00,21107,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276596345,0,0,64517194,0,118679544,0,0,0,0,0,0,0,0,18000000,6948332,6946711,0,0,38283141,37768419,345479,358507,61356772,59226064,5883461,5952367,99639913,96994483,6228940,6310874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106588245,6228940,6310874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,2746000,3500000,0,0,6496000,0,0,6310874,106588245,0,4100834,0,0,0,4100834,38454541,26395513,21660651,36985248,0,123495953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14780355,0,0,0,0,0,4012801,0,0,0,32880912,1613000,0,0,1613000,0,0,0,3519054,30974858,0,30974858,0,0,0,0,0,0,0,0,0,0,0,0,0
66899,9/30/2025 0:00:00,21120,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006000,3380000,0,0,0,7386000,0,0,0,0,0,0,0,0,105509,105509,4006000,3380000,0,0,105509,7491509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051045,35883,0,0,35883,0,0,0,130204,2956724,0,2956724,0,0,0,0,0,0,0,0,0,0,0,0,0
66913,9/30/2025 0:00:00,21134,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,932814,0,0,0,0,0,0,950000,932814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14356109,14510540,0,0,0,0,0,0,15306109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975000,1550000,1600000,0,0,4125000,0,0,0,15306109,0,231611,0,0,0,231611,6428109,5880611,5640000,1714000,0,19662720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728107,185337,0,0,185337,0,0,0,390121,3523323,0,3523323,0,0,0,0,0,0,0,0,0,0,0,0,0
66924,9/30/2025 0:00:00,21145,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140606500,0,89575866,0,0,0,0,0,2658900,0,0,55051720,0,0,0,0,0,0,4993873,4725023,0,0,74433124,67020145,0,0,79426997,71745168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13917845,12095048,0,0,298520,296119,0,0,1370919,1361259,0,95014281,85497594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301562,0,0,1301562,1301562,0,0,0,0,0,0,1301562,0,85497594,0,27000000,1600000,1015000,0,1169082,30784082,46769216,11604391,27400273,27157263,4652095,117583238,0,0,0,0,0,2904818,0,0,0,0,865977,0,0,0,0,0,0,0,0,0,301511,0,0,0,54954003,6079752,0,0,6079752,0,0,0,4368220,56665535,0,56665535,0,6784552,6784552,0,0,0,86799156,11715651,72124565,0,2958940,0,0
66929,9/30/2025 0:00:00,21150,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16949750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750950,2750950,0,0,434878,434878,0,0,3185828,3185828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24205000,24205000,0,0,0,0,0,27390828,27390828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27390827,0,46100,419826,0,0,0,465926,4462132,13111859,10030064,252698,0,27856753,0,0,0,0,3073966,2513264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12810044,177216,0,0,177216,0,0,0,522526,12464734,0,12464734,0,0,0,0,0,0,0,0,0,0,0,0,0
66933,9/30/2025 0:00:00,21154,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,3300000,825000,0,10000,6835000,0,0,0,0,31281,0,0,0,0,31281,2731281,3300000,825000,0,10000,6866281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3039515,17078,0,0,17078,0,0,0,112498,2944095,0,2944095,0,0,0,0,0,0,0,0,0,0,0,0,0
66942,9/30/2025 0:00:00,21163,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098711,302000,0,0,0,1400711,0,0,0,0,0,64790,0,0,0,64790,1098711,366790,0,0,0,1465501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4987713,10731,0,0,10731,0,0,0,270786,4727658,0,4727658,0,0,0,0,0,0,0,0,0,0,0,0,0
66954,9/30/2025 0:00:00,21175,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3214414,3227603,0,0,7086185,6961404,0,0,12902909,11657483,0,0,19989094,18618887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23203508,21846490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,3450000,1248000,0,0,8698000,0,0,21846490,0,0,0,0,0,75930,75930,8335716,11457985,6492037,3983382,351300,30620420,0,0,0,0,0,0,0,0,1056536,0,0,0,0,0,0,0,0,0,0,0,58622,0,0,0,4795909,249362,0,0,249362,0,0,0,538883,4506388,0,4506388,0,0,0,0,0,0,0,0,0,0,0,0,0
66956,9/30/2025 0:00:00,21177,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18518000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9825475,8185744,16629,16797,19965,20331,16629,16797,9845440,8206075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11613514,10317173,0,0,0,0,0,0,0,0,16629,21458954,18523248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18523248,16629,73400,0,0,0,84531,157931,1333702,2980783,4219879,6384040,3779404,18697808,0,0,0,0,0,0,0,0,0,0,0,0,825706,0,0,0,0,0,0,0,0,0,0,0,12148372,631726,0,0,631726,0,0,0,628653,12151445,0,12151445,0,0,0,0,0,0,0,0,0,0,0,0,0
66965,9/30/2025 0:00:00,21186,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95397422,0,0,37676454,0,56925133,0,20985492,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,1303489,0,0,0,0,1303489,1403489,0,0,0,0,1403489,0,0,0,0,1417158,3450949,0,0,0,0,0,0,0,0,8282408,0,0,0,759011,0,0,0,0,0,39212281,1486397,0,0,1486397,0,0,0,2793118,37905560,0,37905560,0,0,0,0,0,0,0,0,0,0,0,0,0
66967,9/30/2025 0:00:00,21188,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,6000000,0,0,0,0,0,0,0,0,0,0,0,36000000,35903800,0,0,0,0,0,0,36000000,35903800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000000,35903800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35903800,0,0,0,0,521050,3497670,4018720,7900380,11963040,16040380,521050,3497670,39922520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18824390,835256,0,0,835256,0,0,0,976770,18682876,0,18682876,0,0,0,0,0,0,0,0,0,0,0,0,0
66970,9/30/2025 0:00:00,21191,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365592,340342,579916,501888,2989416,2718482,0,0,6627428,6566363,579916,501888,9616844,9284845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12132981,11931676,0,0,0,0,579916,22115417,21556863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,450000,0,0,600000,0,0,21556863,579916,0,0,0,0,121585,121585,3908591,7939455,6540904,4178311,291103,22858364,0,5852,0,5852,0,0,0,0,8900495,2731710,0,0,0,0,0,0,0,0,0,0,1250605,0,0,0,5105407,225965,0,0,225965,0,0,0,464258,4867114,0,4867114,0,0,0,0,0,0,0,0,0,0,0,0,0
66973,9/30/2025 0:00:00,21194,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85502000,0,143936993,0,0,0,12000000,0,0,0,0,16000000,0,0,92446574,91724066,0,0,44999895,44481493,0,0,0,0,0,0,44999895,44481493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137446469,136205559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136205559,0,760000,523053,0,0,0,1283053,56998048,53429064,27061500,0,0,137488612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46727853,900957,0,0,900957,0,0,0,2668558,44960252,0,44960252,0,0,0,0,0,0,0,0,0,0,0,0,0
66980,9/30/2025 0:00:00,21201,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3316000,2831000,2476000,0,0,8623000,0,0,0,0,0,0,0,0,151696,151696,3316000,2831000,2476000,0,151696,8774696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2434,0,0,0,2230457,54184,0,0,54184,0,0,0,163925,2120716,0,2120716,0,0,0,0,0,0,0,0,0,0,0,0,0
66983,9/30/2025 0:00:00,21204,Subm,0,0,0,24148043,0,0,0,0,0,0,0,0,0,0,0,0,0,23620682,0,34999796,0,0,0,5000000,0,0,0,0,0,0,0,6881237,6957011,0,0,0,0,0,0,929975,893576,0,0,929975,893576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868000,3929617,0,0,0,0,0,11679212,11780204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10280000,1836000,0,0,0,12116000,0,0,11780204,0,0,0,1223100,1428771,724072,3375943,15148601,8344957,1625746,1428771,724072,27272147,0,0,0,0,327919,2796859,0,0,0,0,0,0,0,0,0,0,934660,0,0,0,0,0,0,0,67198086,2738924,0,0,2738924,0,0,0,4376627,65560383,0,65560383,0,0,0,0,0,0,0,0,0,0,0,0,0
66998,9/30/2025 0:00:00,21219,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42307139,0,0,0,0,0,0,0,0,0,0,0,0,0,40022117,39339000,0,0,457452,440070,0,0,31327864,25369337,0,0,31785316,25809407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71807433,65148407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,0,0,0,0,15000000,0,0,65148407,0,0,1686300,0,1950844,1148042,4785186,35620918,22157940,0,26006693,1148042,84933593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99560092,2199676,0,0,2199676,0,0,0,7424771,94334997,0,94334997,0,0,0,0,0,0,0,0,0,0,0,0,0
66999,9/30/2025 0:00:00,21220,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12941529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250600,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749000,748000,0,0,0,1497000,0,0,0,250000,0,0,0,0,49493,49493,999000,748000,0,0,49493,1796493,0,0,0,0,0,0,0,0,783465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763174,65712,0,0,65712,0,0,0,113581,1715305,0,1715305,0,0,0,0,0,0,0,0,0,0,0,0,0
67000,9/30/2025 0:00:00,21221,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487750,4232000,2480000,0,0,9199750,0,0,0,0,0,0,0,0,221561,221561,2487750,4232000,2480000,0,221561,9421311,0,0,0,0,0,0,0,0,2053422,1076506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8266719,418529,0,0,418529,0,0,0,574442,8110806,0,8110806,0,0,0,0,0,0,0,0,0,0,0,0,0
67003,9/30/2025 0:00:00,21224,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183230,125000,0,0,0,1308230,0,0,0,0,0,0,0,0,25967,25967,1183230,125000,0,0,25967,1334197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676143,160344,0,0,160344,0,0,0,59683,776804,0,776804,0,0,0,0,0,0,0,0,0,0,0,0,0
67005,9/30/2025 0:00:00,21226,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176500,1155145,0,0,1684366,1634716,0,0,0,0,0,0,1684366,1634716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229551,4364358,2455462,449659,0,10499030,0,0,0,2860866,0,164040,0,0,0,164040,3616051,6267758,2990468,649659,0,13523936,0,0,0,0,0,952791,0,0,3339677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3744539,101526,0,0,101526,0,0,0,345449,3500616,0,3500616,0,0,0,0,0,0,0,0,0,0,0,0,0
67009,9/30/2025 0:00:00,21230,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,4300000,0,0,0,6900000,0,0,0,0,0,57600,0,0,0,57600,2600000,4357600,0,0,0,6957600,0,0,0,0,0,0,0,0,587636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580721,146400,0,0,146400,0,0,0,158647,1568474,0,1568474,0,0,0,0,0,0,0,0,0,0,0,0,0
